Trip_ID,Route_ID,Route_Name,Operator_Name,Bus_Number,Bus_Type,Departure_City,Arrival_City,Date,Day_Type,Departure_Time,Arrival_Time,Scheduled_Duration_Minutes,Actual_Duration_Minutes,Delay_Minutes,Passenger_Count,Bus_Capacity,Occupancy_Rate (%),Ticket_Fare_PKR,Ticket_Revenue_PKR,Fuel_Consumption_Liters,Driver_ID,Weather_Condition,Traffic_Level,Trip_Status
TRP-00461,RT-012,Islamabad to Rawalpindi,Blue Line Transit,QTA-8101,AC,Islamabad,Rawalpindi,21-03-2025,Weekday,19:00,20:50,59,110,51,33,53,62.3,80,2640,4.8,DRV-0045,Rainy,Moderate,Completed
TRP-00462,RT-011,Rawalpindi to Peshawar,Capital Bus Service,MUL-8878,AC,Rawalpindi,Peshawar,06-02-2025,Weekday,14:10,--:--,209,0,0,0,46,0.0,245,0,0.0,DRV-0129,Sunny,Low,Cancelled
TRP-00463,RT-034,Multan to Quetta,Blue Line Transit,QTA-7113,Hybrid,Multan,Quetta,16-07-2025,Weekday,19:20,05:35,603,615,12,30,37,81.1,630,18900,118.3,DRV-0042,Sunny,Low,Completed
TRP-00464,RT-026,Sialkot to Lahore,Sindh Rapid Transit,PES-7032,AC,Sialkot,Lahore,23-12-2025,Weekday,05:50,--:--,168,0,0,0,53,0.0,195,0,0.0,DRV-0093,Rainy,Moderate,Cancelled
TRP-00465,RT-069,Karachi to Islamabad,National Express PK,KHI-5166,Hybrid,Karachi,Islamabad,07-05-2025,Weekday,22:50,20:24,1282,1294,12,19,35,54.3,1560,29640,284.5,DRV-0151,Sunny,Low,Completed
TRP-00466,RT-071,Hyderabad to Lahore,Blue Line Transit,PES-5143,Standard,Hyderabad,Lahore,21-12-2025,Weekend,13:40,07:22,1047,1062,15,39,47,83.0,1265,49335,375.7,DRV-0089,Cloudy,High,Completed
TRP-00467,RT-042,Rawalpindi to Faisalabad,Blue Line Transit,LEA-3759,Mini Bus,Rawalpindi,Faisalabad,09-09-2025,Weekday,04:05,11:35,440,450,10,17,31,54.8,395,6715,50.5,DRV-0035,Cloudy,Moderate,Completed
TRP-00468,RT-008,Rawalpindi to Islamabad,Green Line Express,SGD-4482,AC,Rawalpindi,Islamabad,06-04-2025,Weekend,10:00,11:41,52,101,49,22,46,47.8,85,1870,4.9,DRV-0021,Sunny,High,Completed
TRP-00469,RT-013,Lahore to Sialkot,Green Line Express,MUL-4846,AC,Lahore,Sialkot,02-09-2025,Weekday,19:50,--:--,152,0,0,0,40,0.0,210,0,0.0,DRV-0150,Sunny,High,Cancelled
TRP-00470,RT-038,Karachi to Lahore,City Metro Bus,MUL-5355,AC,Karachi,Lahore,06-09-2025,Weekend,19:25,15:08,1155,1183,28,39,50,78.0,1400,54600,389.6,DRV-0015,Sunny,High,Completed
TRP-00471,RT-033,Multan to Lahore,Blue Line Transit,KHI-1420,Mini Bus,Multan,Lahore,05-11-2025,Weekday,07:40,14:58,397,438,41,16,28,57.1,390,6240,59.2,DRV-0049,Sunny,High,Completed
TRP-00472,RT-009,Faisalabad to Islamabad,Sindh Rapid Transit,ISB-1749,Standard,Faisalabad,Islamabad,16-06-2025,Weekday,18:15,00:46,341,391,50,34,47,72.3,400,13600,93.3,DRV-0076,Rainy,Moderate,Completed
TRP-00473,RT-046,Hyderabad to Islamabad,City Metro Bus,SGD-2426,Standard,Hyderabad,Islamabad,04-06-2025,Weekday,21:35,21:08,1380,1413,33,36,49,73.5,1520,54720,376.9,DRV-0169,Dust Storm,Moderate,Completed
TRP-00474,RT-024,Peshawar to Lahore,City Metro Bus,ISB-7283,Standard,Peshawar,Lahore,24-05-2025,Weekend,11:55,23:10,598,675,77,27,50,54.0,635,17145,163.7,DRV-0058,Dust Storm,High,Completed
TRP-00475,RT-013,Lahore to Sialkot,Blue Line Transit,QTA-7252,Hybrid,Lahore,Sialkot,01-12-2025,Weekday,21:30,00:43,150,193,43,30,42,71.4,195,5850,23.6,DRV-0030,Sunny,Moderate,Delayed
TRP-00476,RT-061,Multan to Islamabad,City Metro Bus,MUL-9775,AC,Multan,Islamabad,08-04-2025,Weekday,16:30,05:14,682,764,82,28,51,54.9,660,18480,170.8,DRV-0138,Rainy,High,Delayed
TRP-00477,RT-070,Islamabad to Multan,Capital Bus Service,PES-8467,Mini Bus,Islamabad,Multan,17-03-2025,Weekday,13:10,23:34,621,624,3,12,25,48.0,730,8760,98.7,DRV-0147,Cloudy,Low,Completed
TRP-00478,RT-033,Multan to Lahore,Blue Line Transit,SGD-6458,Standard,Multan,Lahore,20-03-2025,Weekday,10:55,16:44,344,349,5,33,42,78.6,425,14025,92.2,DRV-0101,Cloudy,Low,Completed
TRP-00479,RT-009,Faisalabad to Islamabad,Punjab Transit,MUL-7427,Hybrid,Faisalabad,Islamabad,22-06-2025,Weekend,17:50,00:10,352,380,28,36,46,78.3,400,14400,67.0,DRV-0141,Rainy,Low,Completed
TRP-00480,RT-012,Islamabad to Rawalpindi,City Metro Bus,QTA-5981,Mini Bus,Islamabad,Rawalpindi,23-08-2025,Weekend,09:45,10:42,51,57,6,24,32,75.0,85,2040,2.6,DRV-0051,Cloudy,Low,Completed
TRP-00481,RT-060,Multan to Karachi,Green Line Express,SGD-3418,Electric,Multan,Karachi,12-07-2025,Weekend,17:50,07:42,818,832,14,40,41,97.6,930,37200,50.4,DRV-0152,Sunny,High,Completed
TRP-00482,RT-008,Rawalpindi to Islamabad,Blue Line Transit,LEA-4946,Standard,Rawalpindi,Islamabad,23-07-2025,Weekday,19:20,21:12,52,112,60,40,47,85.1,85,3400,4.7,DRV-0071,Rainy,High,Completed
TRP-00483,RT-004,Quetta to Multan,Green Line Express,PES-9351,Standard,Quetta,Multan,26-04-2025,Weekend,04:45,15:11,612,626,14,37,50,74.0,665,24605,164.7,DRV-0112,Sunny,Moderate,Completed
TRP-00484,RT-012,Islamabad to Rawalpindi,Green Line Express,SGD-9806,Mini Bus,Islamabad,Rawalpindi,05-04-2025,Weekend,16:55,18:01,47,66,19,19,31,61.3,80,1520,2.5,DRV-0150,Cloudy,Moderate,Completed
TRP-00485,RT-017,Islamabad to Faisalabad,Pak Urban Transport,LEA-3960,Hybrid,Islamabad,Faisalabad,03-11-2025,Weekday,09:00,14:50,345,350,5,18,45,40.0,420,7560,63.3,DRV-0066,Sunny,Low,Completed
TRP-00486,RT-007,Lahore to Karachi,Capital Bus Service,MUL-3811,AC,Lahore,Karachi,05-08-2025,Weekday,04:15,01:29,1232,1274,42,39,56,69.6,1310,51090,398.7,DRV-0134,Foggy,Moderate,Completed
TRP-00487,RT-035,Hyderabad to Multan,Green Line Express,LEA-4884,Electric,Hyderabad,Multan,19-01-2025,Weekend,10:10,01:21,872,911,39,38,46,82.6,790,30020,42.4,DRV-0141,Dust Storm,Moderate,Completed
TRP-00488,RT-026,Sialkot to Lahore,Punjab Transit,LEA-5164,AC,Sialkot,Lahore,13-12-2025,Weekend,17:55,21:30,179,215,36,39,46,84.8,205,7995,36.8,DRV-0166,Sunny,High,Completed
TRP-00489,RT-022,Sialkot to Islamabad,Punjab Transit,SGD-8104,AC,Sialkot,Islamabad,14-07-2025,Weekday,04:45,10:29,342,344,2,25,48,52.1,325,8125,75.4,DRV-0023,Sunny,Low,Completed
TRP-00490,RT-034,Multan to Quetta,Punjab Transit,KHI-5483,Mini Bus,Multan,Quetta,06-01-2025,Weekday,07:30,16:57,562,567,5,17,28,60.7,640,10880,98.0,DRV-0079,Sunny,Low,Completed
TRP-00491,RT-081,Lahore to Quetta,Capital Bus Service,MUL-2623,AC,Lahore,Quetta,25-01-2025,Weekend,09:25,22:28,739,783,44,43,52,82.7,915,39345,286.8,DRV-0123,Sunny,High,Completed
TRP-00492,RT-001,Karachi to Faisalabad,Punjab Transit,KHI-7206,Electric,Karachi,Faisalabad,18-10-2025,Weekend,12:00,04:52,941,1012,71,38,60,63.3,1130,42940,65.6,DRV-0120,Dust Storm,High,Completed
TRP-00493,RT-015,Islamabad to Peshawar,Pak Urban Transport,SGD-2424,AC,Islamabad,Peshawar,06-06-2025,Weekday,17:25,21:23,221,238,17,23,60,38.3,260,5980,63.1,DRV-0074,Sunny,Moderate,Completed
TRP-00494,RT-085,Karachi to Quetta,Blue Line Transit,QTA-3235,Electric,Karachi,Quetta,03-09-2025,Weekday,19:40,08:05,736,745,9,40,57,70.2,845,33800,44.8,DRV-0089,Cloudy,Moderate,Completed
TRP-00495,RT-021,Islamabad to Sialkot,City Metro Bus,KHI-9577,Electric,Islamabad,Sialkot,26-04-2025,Weekend,09:05,15:03,331,358,27,27,44,61.4,305,8235,13.3,DRV-0174,Cloudy,High,Completed
TRP-00496,RT-014,Multan to Faisalabad,Green Line Express,PES-5809,Standard,Multan,Faisalabad,16-05-2025,Weekday,10:00,14:50,270,290,20,29,47,61.7,285,8265,64.6,DRV-0010,Sunny,Low,Completed
TRP-00497,RT-041,Sialkot to Quetta,City Metro Bus,ISB-5888,Electric,Sialkot,Quetta,01-07-2025,Weekday,07:00,22:12,906,912,6,18,45,40.0,940,16920,55.3,DRV-0132,Sunny,Low,Completed
TRP-00498,RT-084,Lahore to Peshawar,City Metro Bus,QTA-5098,Standard,Lahore,Peshawar,26-04-2025,Weekend,19:30,05:15,582,585,3,45,46,97.8,610,27450,140.5,DRV-0113,Sunny,Low,Completed
TRP-00499,RT-034,Multan to Quetta,City Metro Bus,SGD-4251,AC,Multan,Quetta,26-02-2025,Weekday,10:20,--:--,693,0,0,0,52,0.0,680,0,0.0,DRV-0171,Sunny,Low,Cancelled
TRP-00500,RT-010,Peshawar to Rawalpindi,Capital Bus Service,PES-9119,Standard,Peshawar,Rawalpindi,16-12-2025,Weekday,08:25,12:19,208,234,26,19,47,40.4,230,4370,43.7,DRV-0028,Cloudy,High,Completed
TRP-00501,RT-021,Islamabad to Sialkot,City Metro Bus,KHI-1852,Mini Bus,Islamabad,Sialkot,14-12-2025,Weekend,14:30,19:27,284,297,13,14,25,56.0,335,4690,45.2,DRV-0131,Sunny,Low,Completed
TRP-00502,RT-015,Islamabad to Peshawar,Capital Bus Service,KHI-8031,Hybrid,Islamabad,Peshawar,12-04-2025,Weekend,19:55,00:02,224,247,23,20,38,52.6,265,5300,37.3,DRV-0010,Cloudy,Moderate,Completed
TRP-00503,RT-006,Lahore to Multan,Blue Line Transit,KHI-2489,Standard,Lahore,Multan,27-01-2025,Weekday,16:30,23:25,375,415,40,17,42,40.5,405,6885,105.2,DRV-0094,Sunny,Moderate,Delayed
TRP-00504,RT-034,Multan to Quetta,Pak Urban Transport,LEA-3977,AC,Multan,Quetta,21-01-2025,Weekday,04:00,14:12,600,612,12,22,50,44.0,685,15070,192.4,DRV-0126,Sunny,Moderate,Completed
TRP-00505,RT-030,Peshawar to Islamabad,City Metro Bus,SGD-3134,Mini Bus,Peshawar,Islamabad,19-06-2025,Weekday,15:55,19:44,223,229,6,22,34,64.7,250,5500,34.9,DRV-0023,Cloudy,Low,Completed
TRP-00506,RT-059,Islamabad to Lahore,Pak Urban Transport,PES-2616,Standard,Islamabad,Lahore,08-02-2025,Weekend,21:45,05:22,431,457,26,36,50,72.0,450,16200,96.9,DRV-0144,Dust Storm,Moderate,Completed
TRP-00507,RT-004,Quetta to Multan,Green Line Express,LEA-8910,Hybrid,Quetta,Multan,03-08-2025,Weekend,20:40,06:53,584,613,29,36,40,90.0,695,25020,104.6,DRV-0102,Cloudy,Moderate,Delayed
TRP-00508,RT-014,Multan to Faisalabad,Green Line Express,SGD-9344,Standard,Multan,Faisalabad,16-07-2025,Weekday,21:30,02:42,294,312,18,30,43,69.8,315,9450,62.3,DRV-0132,Sunny,Low,Completed
TRP-00509,RT-021,Islamabad to Sialkot,Capital Bus Service,KHI-5855,AC,Islamabad,Sialkot,29-12-2025,Weekday,12:40,19:01,354,381,27,38,47,80.9,305,11590,81.2,DRV-0070,Sunny,Low,Delayed
TRP-00510,RT-078,Rawalpindi to Karachi,Pak Urban Transport,LEA-6692,AC,Rawalpindi,Karachi,20-11-2025,Weekday,15:25,14:34,1380,1389,9,29,57,50.9,1630,47270,485.2,DRV-0015,Sunny,Low,Completed
TRP-00511,RT-068,Karachi to Multan,Capital Bus Service,LEA-9804,Standard,Karachi,Multan,03-12-2025,Weekday,22:05,12:55,838,890,52,36,47,76.6,1060,38160,268.3,DRV-0057,Foggy,Moderate,Completed
TRP-00512,RT-006,Lahore to Multan,Blue Line Transit,KHI-8109,Standard,Lahore,Multan,08-07-2025,Weekday,08:35,16:13,415,458,43,33,40,82.5,435,14355,105.9,DRV-0047,Sunny,High,Completed
TRP-00513,RT-001,Karachi to Faisalabad,Punjab Transit,QTA-4077,Mini Bus,Karachi,Faisalabad,05-02-2025,Weekday,08:05,02:23,1040,1098,58,17,32,53.1,1120,19040,193.2,DRV-0006,Foggy,High,Delayed
TRP-00514,RT-005,Hyderabad to Karachi,City Metro Bus,SGD-2369,Standard,Hyderabad,Karachi,18-05-2025,Weekend,08:50,13:06,209,256,47,16,35,45.7,225,3600,53.0,DRV-0145,Dust Storm,Low,Completed
TRP-00515,RT-017,Islamabad to Faisalabad,Punjab Transit,MUL-5382,Standard,Islamabad,Faisalabad,18-11-2025,Weekday,21:05,03:49,391,404,13,15,36,41.7,425,6375,80.2,DRV-0058,Sunny,Low,Completed
TRP-00516,RT-013,Lahore to Sialkot,Sindh Rapid Transit,KHI-7303,Electric,Lahore,Sialkot,18-12-2025,Weekday,07:35,11:04,178,209,31,22,43,51.2,200,4400,8.5,DRV-0093,Sunny,High,Completed
TRP-00517,RT-038,Karachi to Lahore,Punjab Transit,ISB-3971,AC,Karachi,Lahore,14-12-2025,Weekend,17:10,11:37,1089,1107,18,43,49,87.8,1270,54610,403.5,DRV-0020,Cloudy,Moderate,Completed
TRP-00518,RT-021,Islamabad to Sialkot,Blue Line Transit,SGD-8838,AC,Islamabad,Sialkot,04-02-2025,Weekday,07:45,13:48,325,363,38,24,48,50.0,345,8280,71.2,DRV-0109,Sunny,Low,Delayed
TRP-00519,RT-026,Sialkot to Lahore,Sindh Rapid Transit,QTA-5028,Standard,Sialkot,Lahore,16-07-2025,Weekday,17:40,21:04,163,204,41,31,50,62.0,200,6200,34.1,DRV-0178,Cloudy,High,Completed
TRP-00520,RT-080,Rawalpindi to Lahore,City Metro Bus,SGD-1281,Standard,Rawalpindi,Lahore,05-07-2025,Weekend,21:35,03:59,373,384,11,29,38,76.3,485,14065,118.4,DRV-0142,Sunny,Moderate,Completed
TRP-00521,RT-010,Peshawar to Rawalpindi,Pak Urban Transport,KHI-2920,Standard,Peshawar,Rawalpindi,23-12-2025,Weekday,08:30,12:11,209,221,12,37,48,77.1,260,9620,48.5,DRV-0041,Sunny,Moderate,Completed
TRP-00522,RT-004,Quetta to Multan,Pak Urban Transport,MUL-7823,Standard,Quetta,Multan,18-03-2025,Weekday,09:35,19:48,590,613,23,22,44,50.0,690,15180,174.2,DRV-0040,Sunny,Moderate,Completed
TRP-00523,RT-017,Islamabad to Faisalabad,Punjab Transit,LEA-7494,AC,Islamabad,Faisalabad,05-08-2025,Weekday,18:40,00:49,334,369,35,40,48,83.3,385,15400,111.6,DRV-0134,Foggy,Moderate,Completed
TRP-00524,RT-008,Rawalpindi to Islamabad,Blue Line Transit,KHI-7427,Electric,Rawalpindi,Islamabad,05-04-2025,Weekend,21:45,22:51,49,66,17,20,54,37.0,80,1600,0.9,DRV-0096,Sunny,Moderate,Completed
TRP-00525,RT-042,Rawalpindi to Faisalabad,Green Line Express,SGD-6496,AC,Rawalpindi,Faisalabad,15-01-2025,Weekday,11:20,18:44,429,444,15,27,43,62.8,365,9855,89.3,DRV-0164,Sunny,Moderate,Completed
TRP-00526,RT-042,Rawalpindi to Faisalabad,City Metro Bus,SGD-8926,AC,Rawalpindi,Faisalabad,24-01-2025,Weekday,05:25,12:54,437,449,12,29,49,59.2,355,10295,103.1,DRV-0081,Sunny,Low,Completed
TRP-00527,RT-070,Islamabad to Multan,Green Line Express,QTA-9250,AC,Islamabad,Multan,21-02-2025,Weekday,20:10,09:11,733,781,48,20,52,38.5,665,13300,204.1,DRV-0161,Sunny,High,Delayed
TRP-00528,RT-022,Sialkot to Islamabad,Pak Urban Transport,QTA-3307,Mini Bus,Sialkot,Islamabad,24-03-2025,Weekday,20:40,01:47,283,307,24,17,34,50.0,300,5100,43.2,DRV-0160,Cloudy,High,Completed
TRP-00529,RT-075,Karachi to Peshawar,Blue Line Transit,MUL-2228,Standard,Karachi,Peshawar,20-03-2025,Weekday,22:50,22:42,1380,1432,52,28,38,73.7,1735,48580,485.6,DRV-0023,Rainy,Low,Completed
TRP-00530,RT-011,Rawalpindi to Peshawar,Capital Bus Service,ISB-6952,Standard,Rawalpindi,Peshawar,30-06-2025,Weekday,06:05,10:25,241,260,19,40,49,81.6,235,9400,50.3,DRV-0146,Sunny,Moderate,Completed
TRP-00531,RT-034,Multan to Quetta,Blue Line Transit,MUL-3113,AC,Multan,Quetta,14-08-2025,Weekday,15:40,01:28,577,588,11,33,50,66.0,695,22935,188.9,DRV-0165,Sunny,Moderate,Completed
TRP-00532,RT-006,Lahore to Multan,City Metro Bus,LEA-5762,Standard,Lahore,Multan,12-07-2025,Weekend,09:45,16:46,386,421,35,26,37,70.3,405,10530,86.3,DRV-0120,Sunny,High,Completed
TRP-00533,RT-008,Rawalpindi to Islamabad,Blue Line Transit,KHI-7578,Mini Bus,Rawalpindi,Islamabad,18-06-2025,Weekday,06:25,07:40,57,75,18,13,34,38.2,85,1105,2.4,DRV-0040,Sunny,Moderate,Completed
TRP-00534,RT-012,Islamabad to Rawalpindi,City Metro Bus,SGD-7230,Hybrid,Islamabad,Rawalpindi,01-02-2025,Weekend,15:30,17:03,62,93,31,20,41,48.8,85,1700,3.1,DRV-0037,Sunny,High,Completed
TRP-00535,RT-013,Lahore to Sialkot,National Express PK,MUL-4507,Mini Bus,Lahore,Sialkot,09-12-2025,Weekday,12:10,15:10,150,180,30,14,26,53.8,210,2940,24.7,DRV-0108,Foggy,Moderate,Completed
TRP-00536,RT-014,Multan to Faisalabad,Punjab Transit,PES-6811,Hybrid,Multan,Faisalabad,21-12-2025,Weekend,22:30,03:12,264,282,18,22,41,53.7,320,7040,43.5,DRV-0038,Sunny,Moderate,Completed
TRP-00537,RT-004,Quetta to Multan,Blue Line Transit,QTA-1060,Standard,Quetta,Multan,19-08-2025,Weekday,08:50,19:41,629,651,22,25,38,65.8,680,17000,156.9,DRV-0056,Sunny,Moderate,Completed
TRP-00538,RT-006,Lahore to Multan,City Metro Bus,ISB-1265,AC,Lahore,Multan,04-06-2025,Weekday,13:40,20:06,352,386,34,23,43,53.5,420,9660,115.0,DRV-0139,Cloudy,High,Completed
TRP-00539,RT-004,Quetta to Multan,Punjab Transit,ISB-3898,AC,Quetta,Multan,11-10-2025,Weekend,09:40,21:04,631,684,53,48,49,98.0,690,33120,205.4,DRV-0026,Rainy,Moderate,Completed
TRP-00540,RT-026,Sialkot to Lahore,Blue Line Transit,QTA-9924,Standard,Sialkot,Lahore,21-02-2025,Weekday,18:40,22:00,159,200,41,19,36,52.8,205,3895,35.2,DRV-0051,Cloudy,High,Completed
TRP-00541,RT-033,Multan to Lahore,National Express PK,SGD-7484,AC,Multan,Lahore,04-01-2025,Weekend,15:15,22:22,377,427,50,26,48,54.2,415,10790,118.0,DRV-0009,Foggy,Moderate,Completed
TRP-00542,RT-008,Rawalpindi to Islamabad,Sindh Rapid Transit,MUL-8045,AC,Rawalpindi,Islamabad,04-05-2025,Weekend,21:30,23:04,53,94,41,28,59,47.5,80,2240,4.5,DRV-0045,Cloudy,High,Completed
TRP-00543,RT-034,Multan to Quetta,Blue Line Transit,QTA-3069,Standard,Multan,Quetta,16-09-2025,Weekday,07:50,18:41,611,651,40,21,47,44.7,640,13440,152.4,DRV-0024,Rainy,Moderate,Completed
TRP-00544,RT-005,Hyderabad to Karachi,Punjab Transit,QTA-9907,Standard,Hyderabad,Karachi,10-02-2025,Weekday,22:30,03:32,245,302,57,31,39,79.5,230,7130,44.3,DRV-0077,Dust Storm,High,Completed
TRP-00545,RT-006,Lahore to Multan,Blue Line Transit,QTA-1847,Mini Bus,Lahore,Multan,21-05-2025,Weekday,06:10,13:26,367,436,69,17,35,48.6,390,6630,55.4,DRV-0047,Dust Storm,High,Delayed
TRP-00546,RT-010,Peshawar to Rawalpindi,Pak Urban Transport,PES-1359,AC,Peshawar,Rawalpindi,31-07-2025,Weekday,06:35,10:23,198,228,30,32,42,76.2,260,8320,54.8,DRV-0047,Sunny,Moderate,Completed
TRP-00547,RT-008,Rawalpindi to Islamabad,City Metro Bus,ISB-6681,Standard,Rawalpindi,Islamabad,05-09-2025,Weekday,21:00,--:--,52,0,0,0,43,0.0,80,0,0.0,DRV-0006,Foggy,Low,Cancelled
TRP-00548,RT-012,Islamabad to Rawalpindi,Sindh Rapid Transit,KHI-1483,Standard,Islamabad,Rawalpindi,17-06-2025,Weekday,08:15,09:26,49,71,22,26,39,66.7,80,2080,4.0,DRV-0120,Sunny,Moderate,Completed
TRP-00549,RT-079,Peshawar to Quetta,Blue Line Transit,ISB-3833,Hybrid,Peshawar,Quetta,12-04-2025,Weekend,12:30,08:46,1203,1216,13,40,44,90.9,1345,53800,247.8,DRV-0070,Sunny,Low,Completed
TRP-00550,RT-013,Lahore to Sialkot,Blue Line Transit,ISB-7126,Standard,Lahore,Sialkot,20-11-2025,Weekday,06:35,10:38,178,243,65,19,36,52.8,185,3515,35.2,DRV-0008,Dust Storm,Moderate,Completed
TRP-00551,RT-004,Quetta to Multan,Punjab Transit,LEA-4525,AC,Quetta,Multan,03-12-2025,Weekday,15:25,--:--,675,0,0,0,50,0.0,695,0,0.0,DRV-0085,Sunny,Low,Cancelled
TRP-00552,RT-007,Lahore to Karachi,Pak Urban Transport,PES-5646,AC,Lahore,Karachi,05-11-2025,Weekday,10:40,08:05,1255,1285,30,45,57,78.9,1430,64350,393.7,DRV-0108,Sunny,High,Completed
TRP-00553,RT-047,Multan to Peshawar,Pak Urban Transport,SGD-9092,Standard,Multan,Peshawar,13-09-2025,Weekend,05:20,18:16,757,776,19,16,38,42.1,785,12560,176.7,DRV-0148,Sunny,Moderate,Completed
TRP-00554,RT-053,Quetta to Faisalabad,Blue Line Transit,MUL-9642,Standard,Quetta,Faisalabad,21-01-2025,Weekday,14:50,07:04,946,974,28,36,50,72.0,930,33480,203.8,DRV-0103,Sunny,High,Completed
TRP-00555,RT-004,Quetta to Multan,City Metro Bus,QTA-8447,AC,Quetta,Multan,10-09-2025,Weekday,07:25,--:--,567,0,0,0,43,0.0,700,0,0.0,DRV-0027,Sunny,Low,Cancelled
TRP-00556,RT-010,Peshawar to Rawalpindi,Pak Urban Transport,SGD-7043,Mini Bus,Peshawar,Rawalpindi,03-10-2025,Weekday,04:55,09:01,202,246,44,15,29,51.7,250,3750,32.2,DRV-0157,Foggy,Low,Delayed
TRP-00557,RT-082,Faisalabad to Peshawar,Punjab Transit,LEA-3069,Electric,Faisalabad,Peshawar,13-06-2025,Weekday,08:45,16:34,450,469,19,31,53,58.5,530,16430,25.3,DRV-0126,Cloudy,Moderate,Completed
TRP-00558,RT-034,Multan to Quetta,Capital Bus Service,QTA-2356,Mini Bus,Multan,Quetta,30-06-2025,Weekday,21:15,07:21,600,606,6,10,28,35.7,620,6200,96.3,DRV-0056,Cloudy,Low,Completed
TRP-00559,RT-013,Lahore to Sialkot,Green Line Express,SGD-9644,AC,Lahore,Sialkot,21-09-2025,Weekend,14:20,17:09,154,169,15,40,60,66.7,185,7400,43.8,DRV-0159,Sunny,Moderate,Completed
TRP-00560,RT-013,Lahore to Sialkot,Capital Bus Service,QTA-6032,AC,Lahore,Sialkot,23-10-2025,Weekday,07:10,10:20,164,190,26,25,43,58.1,190,4750,36.6,DRV-0136,Rainy,Moderate,Completed
TRP-00561,RT-030,Peshawar to Islamabad,Green Line Express,KHI-3467,AC,Peshawar,Islamabad,23-07-2025,Weekday,20:30,01:10,240,280,40,18,41,43.9,280,5040,66.4,DRV-0049,Sunny,Low,Delayed
TRP-00562,RT-038,Karachi to Lahore,National Express PK,LEA-1817,AC,Karachi,Lahore,27-11-2025,Weekday,11:05,08:47,1254,1302,48,19,41,46.3,1430,27170,444.8,DRV-0159,Foggy,High,Completed
TRP-00563,RT-073,Peshawar to Sialkot,Pak Urban Transport,QTA-5395,Mini Bus,Peshawar,Sialkot,11-09-2025,Weekday,10:10,18:14,480,484,4,13,30,43.3,520,6760,82.7,DRV-0180,Cloudy,Moderate,Completed
TRP-00564,RT-045,Faisalabad to Rawalpindi,Green Line Express,ISB-8458,Standard,Faisalabad,Rawalpindi,14-03-2025,Weekday,04:50,11:38,393,408,15,29,45,64.4,395,11455,90.2,DRV-0122,Sunny,High,Completed
TRP-00565,RT-057,Quetta to Rawalpindi,City Metro Bus,MUL-5762,Mini Bus,Quetta,Rawalpindi,27-04-2025,Weekend,20:40,14:32,1038,1072,34,19,27,70.4,1045,19855,196.7,DRV-0140,Rainy,Low,Completed
TRP-00566,RT-011,Rawalpindi to Peshawar,National Express PK,ISB-5933,Standard,Rawalpindi,Peshawar,30-12-2025,Weekday,14:40,18:11,206,211,5,42,50,84.0,230,9660,45.5,DRV-0057,Sunny,Moderate,Completed
TRP-00567,RT-070,Islamabad to Multan,Pak Urban Transport,QTA-8056,AC,Islamabad,Multan,04-07-2025,Weekday,10:55,23:37,721,762,41,44,52,84.6,690,30360,197.9,DRV-0135,Cloudy,High,Completed
TRP-00568,RT-017,Islamabad to Faisalabad,Sindh Rapid Transit,PES-5526,AC,Islamabad,Faisalabad,08-06-2025,Weekend,10:00,16:36,343,396,53,42,50,84.0,400,16800,93.0,DRV-0003,Rainy,Low,Completed
TRP-00569,RT-017,Islamabad to Faisalabad,Punjab Transit,ISB-3664,AC,Islamabad,Faisalabad,05-06-2025,Weekday,19:20,02:05,387,405,18,20,49,40.8,420,8400,97.4,DRV-0126,Sunny,Low,Completed
TRP-00570,RT-013,Lahore to Sialkot,City Metro Bus,KHI-6737,Standard,Lahore,Sialkot,26-05-2025,Weekday,20:50,00:17,145,207,62,32,39,82.1,185,5920,39.3,DRV-0075,Dust Storm,High,Completed
TRP-00571,RT-010,Peshawar to Rawalpindi,Pak Urban Transport,QTA-7328,Mini Bus,Peshawar,Rawalpindi,05-08-2025,Weekday,16:05,19:36,201,211,10,22,29,75.9,260,5720,34.1,DRV-0036,Cloudy,Low,Completed
TRP-00572,RT-042,Rawalpindi to Faisalabad,Pak Urban Transport,LEA-5871,AC,Rawalpindi,Faisalabad,18-10-2025,Weekend,18:40,02:10,426,450,24,37,53,69.8,400,14800,102.1,DRV-0108,Sunny,Moderate,Completed
TRP-00573,RT-085,Karachi to Quetta,City Metro Bus,PES-2448,Hybrid,Karachi,Quetta,13-03-2025,Weekday,13:15,02:00,753,765,12,33,46,71.7,795,26235,127.2,DRV-0101,Sunny,Moderate,Completed
TRP-00574,RT-017,Islamabad to Faisalabad,National Express PK,LEA-1896,Mini Bus,Islamabad,Faisalabad,19-05-2025,Weekday,07:25,13:22,342,357,15,20,29,69.0,390,7800,56.3,DRV-0014,Cloudy,Moderate,Completed
TRP-00575,RT-044,Islamabad to Hyderabad,National Express PK,QTA-3535,Standard,Islamabad,Hyderabad,04-06-2025,Weekday,13:55,11:25,1273,1290,17,23,35,65.7,1520,34960,435.8,DRV-0031,Rainy,Moderate,Completed
TRP-00576,RT-033,Multan to Lahore,National Express PK,MUL-8271,Standard,Multan,Lahore,20-07-2025,Weekend,05:05,12:49,395,464,69,43,50,86.0,420,18060,87.6,DRV-0158,Dust Storm,High,Completed
